OTU ID	ERG1A	ERG1B	ERG2A	ERG2B	ERG2C	ERG3A	ERG3B	ERG3C	ERG4A	ERG4B	ERG4C
d0d2c198eaae4d9116c9476feda79d8d	0.0	7.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9ecafcf6806f367bb1ada591b41c4070	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b2c5e80b810682210144dacc4a7fc9f	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f02664b5e92e66b4a4b9c3cc033ccfc6	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75bc9f715431694c91b6018a166d7e2d	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
606d6a55a61cc2584f35a2d3c26537b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
638de1ac392955528ed3fe2b4c935855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
f1944c8404261fdadade4529843c1990	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0
ddfb285ea0f635b10a66ee1eaa272020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
3ad25b9a02b81df7bce23c314739dcda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
baff279ee4a3f8c99d9fef7ded5fcc92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
ec6014ff3d895afe3b431440f4b77c2c	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
c1046a551aee160148e65faa28043e9c	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0
61162674c43c0074d69369cf1a79250d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
24f3a6f8f49660fce2a9df9b8699ba89	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b094656825dfab8d0ddc7e03b735e37e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
8832b7978cb0be545e21e2bc6dc7d3d4	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0
c1ad6cc3f2adbdfcf2cf550a2c5c35ea	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456e7c8debb7297cf4ecef64f90b7e60	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27ea52cf8f61d4a1cff64467f9c1a713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
db889ea0e3c9a0fda986d9da03adfa36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
06379077a648a3beb0655876f7f1e664	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
d6d1a0cec7199700f2e1a0cf4c7a668f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
844ab433d4d3d83a3c6d0e5243a9e94b	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0
0b7aa2ed8fd0bad7b1805b976f4dd0fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
4dad5a4756d0d0a80adc9466fe848d05	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bfbaa24bebf195bb06eb716f47961310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0
f5b5aba9d3e3749a6ddd145d83a9b6a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0
6058d5ea57a31226022753b6646e98b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
a6bc531c40374744e8c8cf1c603bd61c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
9eb3075148c01fa8d5df03e80283cc92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
ffea08a4f0101d09584215c0b53a9133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
a0da306126a7398ce5bec771a98ec582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
6929a07245f29eeede348d63ff3e3c76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
d7c992801ed595a811534265d9864f72	0.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee621e59d4013f4f8d157b6c6791575e	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51e5b3b8fc18ecb7e0ed5be07032691e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
8eb5ada0459a791ab6a7f12f947e6493	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d663feefa87be68c25b8f4f7a93e20e1	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0
c3ffc6c6e45ccd38fd78bbba908bc5d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
e5c7e36515a4f175487bdc8dcfdf2453	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0
957c4d30c2fce8d0869f10ec1d3a6e38	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
58ab61455766429d759ee6c5b36059f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
a06f70698b320b0ceb65f0843381e333	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23484cbc2d0e23c55bcf2c6533b08ac4	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	6.0
b82c22534313745748e850791df52df1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
35be28b397ec1636d15738a93573df28	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26a235a7a2843e4d0c4be318cb97289d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
fd9ff72e96d1d376cb7d3a162f652983	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf388960b2f2e1abe5f2f5a6a212acbc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
bf8a61aba801ba564d152bd216ba4579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
9d1ae4189f58053ae00837ff12b70c84	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c89929b847d83ec4f6369fa4b11becb	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
4521ac61fb8264ecce494581b8ef2409	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
25ded45ff155b90d31a4b65ab0dab6db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
d1a228b4f4cb1263ae1efc7c9665e7d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
03b7204079c4b00d90fe6838cda16e71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
818b46727ec17990b09091e7ea41c27b	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fcd7dc054101656280622ab199f3e289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
fc45a33a4f1ca14942ad0ad57464e3eb	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
c496266b8a4c92dba8481959ae18526e	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0
e445fe57bf28a794ba588e9d2440dbd7	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2fe257d73f34dea04beb39af8913b632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
3d209948cde2c458b6f36267d34cf162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
8fc199c39c7283c1c7fe72c06afb938e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
40d50100c5cb9ffa71b8fcabfa7203de	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6231bc3f86018c0b2382a9103a8c592	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80503bda59c64aff8bd460a5299560a8	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4455483ac7e212aa8abba7443c993785	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
359a5298d307d88ed4d8d1ed60c8d665	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca6e59f4ad2f02c09158eea10575ac46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
a209317c9697dc825ad9fe82f053df49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
96235a0fabfa775ab2e4422434a74830	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9edb3313bdfde06d11bb8e66f4aac411	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d38014e935ad3ff67d755e0fdeab4be7	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
807ce4f13e0517cc6a1758b0cb325808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
0b3d75d91c5da17a4e0bc2a1402bd3e6	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5edc470956dfe47e57a29fa4eabecc44	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27b7e1ee3b5b893c7f2858202493d5c6	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0
dd4a2394255a57eaccf56b5f27746b62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
d459c3cda7e1a303ad00d4202d8e26a1	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d500c4e7872b391eec4f8c756795f2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
2f6c4a04a2b0a8077a081b24ce471822	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
7bea3ab007cb6bf7f5918adce6f83d07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
2feb8ea3a080ddca4741286d9ff6acce	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5920399237f4c8ed4009d2007c439cd2	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc9d9e67237b5dc671f35e598674027d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
130dc42b6c03efe62181268803378298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
04446efbc6f2eda3b1329677bfca31bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
d0ffc0e2ab3693216371b56281869f21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
f5a19378bf9f82b226315bc2833b960a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
f20b6ee0c1736d939bc6327ba210108f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
75b0bb74bf0418287d4a4f9a28825f69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
c7da14fbcfb22a10cdfd30dc3b8d9134	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6dde75d73d3db81b64cc9ef0bb21aec	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed847943a0f44229eba491f9646ac87b	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
4f69a93eb0f8a72a34580fce45a8f33f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
e14b3003145b64b5a1e884d03a591acd	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43f05e74f13f86582bad79d297eda5cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
9bc6a2e843c8e15b1955d911e3592e27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
86a42163c7f99199c493aac63767e8ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
3ce8e5e4cf81fea3412926a1e86eee5e	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f195474258b1e6a42bd960f3c144a70c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
a214df000e42c29be0635609aba1b742	0.0	0.0	0.0	0.0	0.0	16.0	0.0	14.0	0.0	0.0	0.0
c1615f83d50a8d89fd0e7b8f6cc80975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
78091b21a9d384470adc65f5d079af90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
f8882ea121554a5fd4ae33d8da57acf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
d198b9f25f88893d6b3c87094e4954ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
5320674102910c08ea0fe56e069951f6	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48edc17b37686091a89328ce1895951b	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
bf7f7ea540a6ee7c375dd64c3ef5e5cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
c5bb7b8de8c2afb8dfd5fa7f1cf62741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
b4c6e783ffd4b14c03ff0ec209824fdb	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8b5c84752e3954f34d951f6a4c55ae0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
00365df8e1273acad2aea900bda79acd	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8f3160a910b9c06f0f65dc011a1166c	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290137e01d6dcfbe8343b924f5ce88e7	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9324cb4fc81f27e747a80f693b134f6a	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
0743090fa4b1b53fb58449b49bbaca4e	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b59c4be051988b9eb4550eecf093503d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
e7430988eeb0f13c47a55119a2025f78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
09e1956adfcdcf3dd1f34bd62993ba08	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788ec1fbf444468eb9c7b99b9303af0d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
1551613691d42e0b2ab06b9550b8df39	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f63c081fb33914697ce88ebfcc5a501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
e4161f8d8f7fc028b0eb5dc50c98865b	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d02f204453956cb41b478599cb7fc855	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
5cc8377b63124ad9730d1018f0453522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
fe8d12ff2a08644b1dc8019f1a7d65df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
af17d954db62adc0e5e9cf35275b79c6	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
1299c1f59d2589dd2ee4b11532d413c9	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
f047f19baf3bf007193badbf7e51abb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
b8bbb8b3ad7cbf107a99133ac62026f7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
95484ae57b5a0da513100e72b70e5dc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
674229e6281439662186aae413c3dfd3	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ddfd77aeefb65a82a917b46cf12e3807	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eaf9e250f81e5bb6ba7bbcff7fff413d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
b430495a69cae8b78e3fbfafee661de2	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
251f2e86ba9cbf9c2bcba2853b9eee3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
7ff09d9dc8e29879778d258b46e2b4da	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65cf47fe12184f1b8822a38607c0404b	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95e7240f3a020c67a8834d15f0e3b6ef	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a34415c96d3987d2e8fa11e70e0e4793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
c28db0c3c91b2e6d418ef5430984b3f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
df02acd62d935b03f0df383e64c4e6b1	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a14a019aedb98afaa8c32fdda889a49a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
c0a3c4c0fad10aa18754e104398595a0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769beb8bb202b71e2b0004e05d145e1c	0.0	0.0	0.0	0.0	0.0	12.0	17.0	0.0	0.0	0.0	0.0
350a10766c2e2ebdfcc15bb8d644a5e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
0804b3c131d4e18c7754ea82bdd9030d	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
2974d581bfc157ec38aa0392ba5e0896	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
29491744e1e263990e8c0cbd81bda4a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
bd8f11be983fde93a6138c4eb53aabe7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
b87624b102d49f3c078e2b6153ae33de	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
